"";"contributeurs";"isanon";"status_contrib";"total_rev_count";"registration_year"
"146530";"211.30.187.2";"1";"anonyme";"1";"2008"
"146559";"Chimesmonster";"0";"inscrit";"300";"2007"
"146568";"BOTarate";"0";"bot";"33597";"2007"
"146571";"87.62.239.14";"1";"anonyme";"8";"2011"
"146576";"CountryBot";"0";"bot";"6217";"2008"
"146578";"AAparicioJuan";"0";"inscrit";"1";"2011"
"146582";"GusPolly";"0";"inscrit";NA;NA
"146589";"Crotalushorridus";"0";"inscrit";NA;NA
"146598";"216.164.129.82";"1";"anonyme";"3";"2008"
"146601";"?????????????";"0";"inscrit";NA;NA
"146644";"Br'erRabbit";"0";"inscrit";NA;NA
"146650";"SJMorg";"0";"inscrit";NA;NA
"146651";"RandyKryn";"0";"inscrit";NA;NA
"146653";"Jdaloner";"0";"inscrit";"28429";"2007"
"146799";"122.172.45.13";"1";"anonyme";"3";"2013"
"146817";"GronkOz";"0";"inscrit";NA;NA
"146818";"KjellKnudde";"0";"inscrit";NA;NA
"146837";"AlbrechtConz";"0";"inscrit";NA;NA
"146856";"209.215.55.73";"1";"anonyme";"8";"2005"
"146858";"198.172.210.184";"1";"anonyme";"28";"2005"
"146860";"83.39.12.126";"1";"anonyme";"2";"2006"
"146862";"87.74.13.123";"1";"anonyme";"3";"2006"
"146863";"NickTaylor";"0";"inscrit";NA;NA
"146864";"212.175.247.202";"1";"anonyme";"23";"2006"
"146865";"68.111.105.238";"1";"anonyme";"255";"2004"
"146869";"Aphonik";"0";"inscrit";"58";"2006"
"146872";"Kaarel";"0";"inscrit";"7956";"2006"
"146873";"GoodGreen";"0";"inscrit";NA;NA
"146874";"Fins~enwiki";"0";"inscrit";"4";"2006"
"146875";"82.0.157.62";"1";"anonyme";"368";"2006"
"146876";"4work2update";"0";"inscrit";"26";"2006"
"146877";"Jnpet";"0";"inscrit";"845";"2006"
"146878";"24.54.30.177";"1";"anonyme";"4";"2006"
"146879";"Bluefizz32";"0";"inscrit";"408";"2006"
"146881";"60.53.17.105";"1";"anonyme";"5";"2006"
"146883";"Kylethebot";"0";"inscrit";NA;NA
"146884";"Shrumster";"0";"inscrit";"7024";"2005"
"146923";"75.42.168.215";"1";"anonyme";"2";"2007"
"146938";"Hawksbillturtles";"0";"inscrit";"2";"2007"
"146978";"Edgeu";"0";"inscrit";"7";"2007"
"146983";"65.205.36.4";"1";"anonyme";"140";"2004"
"146985";"Medvedenko";"0";"inscrit";"3459";"2006"
"146995";"169.244.50.11";"1";"anonyme";"235";"2005"
"146999";"70.161.169.39";"1";"anonyme";"22";"2007"
"147001";"70.161.90.239";"1";"anonyme";"7";"2007"
"147003";"24.126.114.52";"1";"anonyme";"10";"2007"
"147008";"70.125.64.92";"1";"anonyme";"2";"2007"
"147010";"199.72.27.82";"1";"anonyme";"66";"2004"
"147019";"72.164.77.26";"1";"anonyme";"30";"2007"
"147020";"74.141.231.135";"1";"anonyme";"9";"2008"
"147021";"71.114.30.103";"1";"anonyme";"1";"2008"
"147022";"201.95.84.192";"1";"anonyme";"7";"2008"
"147023";"200.61.231.254";"1";"anonyme";"18";"2006"
"147024";"161.97.220.124";"1";"anonyme";"1";"2008"
"147025";"7Sharona";"0";"inscrit";"95";"2008"
"147029";"Niclydon234";"0";"inscrit";"7";"2008"
"147030";"74.62.12.194";"1";"anonyme";"1";"2008"
"147032";"Thisbymonroe";"0";"inscrit";"6";"2008"
"147033";"24.147.134.170";"1";"anonyme";"1";"2008"
"147036";"217.149.19.210";"1";"anonyme";"15";"2006"
"147038";"163.150.231.129";"1";"anonyme";"206";"2005"
"147041";"LukaszLukomski";"0";"inscrit";NA;NA
"147046";"98.125.155.171";"1";"anonyme";"2";"2009"
"147047";"Furado";"0";"inscrit";"764";"2007"
"147050";"Dwmeadows";"0";"inscrit";"130";"2007"
"147052";"124.179.149.72";"1";"anonyme";"3";"2009"
"147053";"Vinay84";"0";"inscrit";"2152";"2009"
"147054";"Senselessthings";"0";"inscrit";"1";"2009"
"147055";"205.217.249.121";"1";"anonyme";"2";"2009"
"147057";"68.41.134.121";"1";"anonyme";"8";"2009"
"147058";"IceCreamAntisocial";"0";"inscrit";"27424";"2005"
"147060";"IamaTribble";"0";"inscrit";NA;NA
"147063";"71.134.249.192";"1";"anonyme";"5";"2010"
"147065";"69.181.62.20";"1";"anonyme";"294";"2009"
"147071";"Godo159";"0";"inscrit";"4";"2010"
"147073";"146.244.180.216";"1";"anonyme";"2";"2010"
"147075";"Agaos";"0";"inscrit";"41";"2009"
"147079";"Merotoker1";"0";"inscrit";"2897";"2007"
"147084";"155.101.97.181";"1";"anonyme";"1";"2010"
"147085";"99.57.5.238";"1";"anonyme";"25";"2010"
"147086";"68.36.94.98";"1";"anonyme";"10";"2007"
"147088";"24.147.140.243";"1";"anonyme";"4";"2010"
"147100";"65.190.4.133";"1";"anonyme";"1";"2010"
"147101";"72.10.122.209";"1";"anonyme";"241";"2006"
"147102";"Turtle89";"0";"inscrit";"50";"2010"
"147104";"121.222.117.164";"1";"anonyme";"4";"2010"
"147105";"66.220.251.234";"1";"anonyme";"3";"2010"
"147106";"69.132.92.44";"1";"anonyme";"1";"2010"
"147107";"Ppn001";"0";"inscrit";"30";"2010"
"147113";"NYMFan69-86";"0";"inscrit";"6808";"2009"
"147116";"NavalScene";"0";"inscrit";NA;NA
"147117";"95.144.182.135";"1";"anonyme";"1";"2011"
"147120";"206.131.39.35";"1";"anonyme";"37";"2009"
"147125";"199.216.41.253";"1";"anonyme";"81";"2011"
"147134";"196.12.179.157";"1";"anonyme";"1";"2012"
"147136";"Parvathisri";"0";"inscrit";"146";"2011"
"147139";"66.61.92.158";"1";"anonyme";"6753";"2012"
"147141";"63.245.12.216";"1";"anonyme";"11";"2012"
"147142";"75.185.42.21";"1";"anonyme";"1";"2013"
"147145";"203.97.252.99";"1";"anonyme";"96";"2006"
"147148";"201.160.137.181";"1";"anonyme";"3";"2013"
"147153";"70.211.11.151";"1";"anonyme";"1";"2013"
"147154";"165.138.103.243";"1";"anonyme";"37";"2012"
"147155";"90.195.211.222";"1";"anonyme";"6";"2007"
"147156";"ChrisCapoccia";"0";"inscrit";NA;NA
"147162";"2.50.7.217";"1";"anonyme";"6";"2015"
"147163";"184.89.252.174";"1";"anonyme";"1";"2015"
"147164";"Dharvey25";"0";"inscrit";"3";"2015"
"147167";"122.58.141.102";"1";"anonyme";"3";"2015"
"147168";"82.231.176.148";"1";"anonyme";"1";"2015"
"147169";"ColonelWilhelmKlink";"0";"inscrit";NA;NA
"147180";"66.61.83.123";"1";"anonyme";"9009";"2015"
"147185";"108.9.174.231";"1";"anonyme";"1";"2016"
"147186";"Danielbergin";"0";"inscrit";"84";"2015"
"147307";"69.196.72.125";"1";"anonyme";"1";"2014"
"147327";"NickDillinger";"0";"inscrit";NA;NA
"147338";"69.170.0.115";"1";"anonyme";"5";"2005"
"147386";"PaulSinger";"0";"inscrit";NA;NA
"147391";"12.75.174.171";"1";"anonyme";"1";"2006"
"147406";"SamBlacketer";"0";"inscrit";NA;NA
"147432";"HoofHearted";"0";"inscrit";"2";"2016"
"147437";"Realdecimic";"0";"inscrit";NA;NA
"147444";"Michaeloptv";"0";"inscrit";"693";"2006"
"147447";"DesmondHobson";"0";"inscrit";NA;NA
"147490";"RyogaGodai";"0";"inscrit";NA;NA
"147686";"Kitchenroll";"0";"inscrit";"0";"2017"
"147737";"Jax0677";"0";"inscrit";NA;NA
"147747";"AAHRIKumar";"0";"inscrit";NA;NA
"147759";"M.C.BrownShoes";"0";"inscrit";NA;NA
"147762";"ChairmanS.";"0";"inscrit";"0";"2006"
"147798";"RogerRoger";"0";"inscrit";"0";"2010"
"147838";"DanWiki2011";"0";"inscrit";"2082";"2011"
"147839";"DerekRBullamore";"0";"inscrit";NA;NA
"147840";"98.178.132.107";"1";"anonyme";"1";"2012"
"147841";"Whatapro.";"0";"inscrit";NA;NA
"147847";"RazrNation";"0";"inscrit";NA;NA
"147885";"121.72.202.155";"1";"anonyme";"4";"2012"
"147888";"76.93.227.207";"1";"anonyme";"1";"2012"
"147889";"121.214.205.30";"1";"anonyme";"11";"2011"
"147890";"66.158.54.70";"1";"anonyme";"2";"2010"
"147891";"67.209.85.168";"1";"anonyme";"8";"2012"
"147909";"Cassianto";"0";"inscrit";"28863";"2009"
"147933";"183.83.1.164";"1";"anonyme";"1";"2016"
"147934";"70.131.145.73";"1";"anonyme";"27";"2016"
"147936";"Holiday56";"0";"inscrit";"66871";"2007"
"147946";"Felipeedit";"0";"inscrit";"8435";"2014"
"148071";"74.46.12.163";"1";"anonyme";"1";"2013"
"148072";"Keng6";"0";"inscrit";NA;NA
"148074";"DanteAlighieri";"0";"inscrit";"6";"2005"
"148079";"KaFaraqGatri";"0";"inscrit";NA;NA
"148173";"DonDueck";"0";"inscrit";NA;NA
"148211";"JimSweeney";"0";"inscrit";NA;NA
"148233";"64.255.164.53";"1";"anonyme";"200";"2010"
"148270";"MichaelBarera";"0";"inscrit";NA;NA
"148332";"85.92.241.254";"1";"anonyme";"1";"2005"
"148333";"141.117.92.73";"1";"anonyme";"1";"2005"
"148334";"69.234.97.228";"1";"anonyme";"1";"2005"
"148340";"85.92.243.218";"1";"anonyme";"1";"2005"
"148341";"JustADuck";"0";"inscrit";"184";"2005"
"148345";"85.92.246.80";"1";"anonyme";"1";"2005"
"148346";"209.158.227.190";"1";"anonyme";"266";"2004"
"148347";"Buddhist143";"0";"inscrit";"93";"2005"
"148349";"207.224.201.25";"1";"anonyme";"162";"2006"
"148355";"128.59.188.155";"1";"anonyme";"12";"2006"
"148356";"71.211.158.101";"1";"anonyme";"6";"2005"
"148358";"Patrickneil";"0";"inscrit";"17901";"2005"
"148359";"4.234.12.181";"1";"anonyme";"4";"2006"
"148360";"FoekeNoppert";"0";"inscrit";"787";"2004"
"148361";"68.49.165.207";"1";"anonyme";"1";"2006"
"148362";"WillBeback";"0";"inscrit";NA;NA
"148363";"69.183.203.112";"1";"anonyme";"2";"2006"
"148365";"Lochaber";"0";"inscrit";"1950";"2004"
"148366";"Tweedledope";"0";"inscrit";"2";"2005"
"148367";"Moncrief";"0";"admin";"30948";"2003"
"148368";"Mattyj";"0";"inscrit";NA;NA
"148369";"69.182.145.142";"1";"anonyme";"38";"2006"
"148370";"68.38.132.189";"1";"anonyme";"34";"2006"
"148371";"BC89";"0";"inscrit";"57";"2006"
"148372";"JackO'Lantern";"0";"inscrit";"6916";"2005"
"148374";"86.137.61.48";"1";"anonyme";"3";"2006"
"148375";"JackCox";"0";"inscrit";NA;NA
"148376";"202.62.128.254";"1";"anonyme";"103";"2004"
"148378";"Trudebeck";"0";"inscrit";NA;NA
"148379";"70.30.132.173";"1";"anonyme";"148";"2005"
"148381";"128.252.107.191";"1";"anonyme";"6";"2006"
"148382";"130.209.6.40";"1";"anonyme";"4649";"2004"
"148383";"141.154.252.116";"1";"anonyme";"3";"2006"
"148386";"204.111.216.78";"1";"anonyme";"29";"2005"
"148387";"69.171.61.117";"1";"anonyme";"5";"2005"
"148388";"Stockporthatter";"0";"inscrit";"54";"2005"
"148390";"80.103.131.54";"1";"anonyme";"11";"2006"
"148391";"86.137.31.217";"1";"anonyme";"4";"2006"
"148392";"205.188.116.138";"1";"anonyme";"1467";"2004"
"148394";"202.67.114.99";"1";"anonyme";"2";"2005"
"148400";"59.167.5.14";"1";"anonyme";"8";"2006"
"148401";"TehQ";"0";"inscrit";"75";"2006"
"148402";"65.92.207.97";"1";"anonyme";"9";"2006"
"148403";"Davfoster88";"0";"inscrit";"157";"2005"
"148404";"82.34.242.138";"1";"anonyme";"23";"2005"
"148405";"AngelOfMusic";"0";"inscrit";"227";"2006"
"148407";"72.11.118.26";"1";"anonyme";"4";"2006"
"148409";"MadJack";"0";"inscrit";"316";"2006"
"148416";"69.231.200.239";"1";"anonyme";"2";"2006"
"148422";"84.252.43.62";"1";"anonyme";"36";"2006"
"148423";"64.81.32.84";"1";"anonyme";"6";"2005"
"148425";"206.192.218.165";"1";"anonyme";"32";"2006"
"148426";"Godtvisken";"0";"inscrit";"195";"2005"
"148427";"69.115.51.165";"1";"anonyme";"5";"2006"
"148429";"NWill";"0";"inscrit";"38763";"2005"
"148430";"Amoammo";"0";"inscrit";"5411";"2005"
"148431";"Dev920";"0";"inscrit";"11381";"2006"
"148432";"Eatyourjoelyohs";"0";"inscrit";"2";"2006"
"148433";"81.174.137.47";"1";"anonyme";"7";"2006"
"148436";"80.186.37.224";"1";"anonyme";"2";"2006"
"148437";"71.210.156.253";"1";"anonyme";"1";"2006"
"148438";"Calindigo";"0";"inscrit";"123";"2005"
"148439";"129.142.145.108";"1";"anonyme";"75";"2005"
"148440";"202.59.23.242";"1";"anonyme";"183";"2006"
"148441";"69.231.179.100";"1";"anonyme";"3";"2006"
"148444";"65.88.88.162";"1";"anonyme";"153";"2006"
"148448";"87.123.115.33";"1";"anonyme";"3";"2006"
"148450";"80.127.222.206";"1";"anonyme";"24";"2006"
"148451";"70.92.250.164";"1";"anonyme";"10";"2006"
"148452";"Tprang";"0";"inscrit";"15";"2006"
"148453";"69.114.123.178";"1";"anonyme";"2";"2006"
"148454";"24.31.182.124";"1";"anonyme";"52";"2006"
"148456";"Crumbsucker";"0";"inscrit";"5275";"2005"
"148463";"Andland";"0";"inscrit";"864";"2005"
"148465";"64.115.202.41";"1";"anonyme";"8";"2006"
"148468";"Njcharm";"0";"inscrit";"9";"2006"
"148471";"156.34.250.174";"1";"anonyme";"1";"2006"
"148472";"144.124.16.33";"1";"anonyme";"1965";"2003"
"148474";"220.240.4.227";"1";"anonyme";"3";"2006"
"148475";"203.19.252.190";"1";"anonyme";"700";"2004"
"148477";"Stevenscollege";"0";"inscrit";"1337";"2005"
"148478";"Euqinimod";"0";"inscrit";"210";"2005"
"148479";"69.115.55.211";"1";"anonyme";"11";"2006"
"148483";"GeorgeTheDragon";"0";"inscrit";NA;NA
"148486";"70.83.82.173";"1";"anonyme";"170";"2006"
"148489";"207.237.119.141";"1";"anonyme";"42";"2006"
"148490";"Yom";"0";"inscrit";"11366";"2005"
"148496";"80.138.248.203";"1";"anonyme";"4";"2006"
"148498";"Aswalls";"0";"inscrit";"8";"2006"
"148503";"24.53.216.106";"1";"anonyme";"3";"2006"
"148506";"Adambiswanger1";"0";"admin";"8296";"2006"
"148511";"Jordanjames";"0";"inscrit";"249";"2006"
"148515";"Faithl17";"0";"inscrit";"43";NA
"148516";"71.214.88.44";"1";"anonyme";"113";"2006"
"148517";"71.70.238.55";"1";"anonyme";"1";"2006"
"148520";"156.34.196.176";"1";"anonyme";"8";"2006"
"148521";"Kaneshirojj";"0";"inscrit";"1033";"2006"
"148522";"156.34.206.83";"1";"anonyme";"45";"2006"
"148523";"24.139.11.221";"1";"anonyme";"13";"2006"
"148546";"88.154.8.30";"1";"anonyme";"3";"2006"
"148548";"70.24.203.178";"1";"anonyme";"6";"2006"
"148555";"68.212.114.207";"1";"anonyme";"13";"2006"
"148562";"200.48.34.231";"1";"anonyme";"1";"2006"
"148563";"65.92.207.115";"1";"anonyme";"2";"2006"
"148567";"24.253.110.49";"1";"anonyme";"3";"2006"
"148569";"216.13.92.16";"1";"anonyme";"24";"2005"
"148612";"TimLynch";"0";"inscrit";"35";"2006"
"148614";"Lacatosias";"0";"inscrit";"8348";"2005"
"148673";"Outriggr(2006-2009)";"0";"inscrit";NA;NA
"148676";"DaveOinSF";"0";"inscrit";"2938";"2005"
"148682";"TheBread";"0";"inscrit";NA;NA
"148705";"69.123.198.34";"1";"anonyme";"16";"2006"
"148708";"AlaricDeschain";"0";"inscrit";NA;NA
"148709";"NeverMystic";"0";"inscrit";NA;NA
"148713";"CharlotteWebb";"0";"inscrit";"33527";"2006"
"148727";"134.193.94.174";"1";"anonyme";"6";"2006"
"148732";"65.95.92.115";"1";"anonyme";"6";"2006"
"148734";"84.192.32.48";"1";"anonyme";"5";"2006"
"148735";"24.109.35.44";"1";"anonyme";"4";"2006"
"148736";"Wolfmann615";"0";"inscrit";"1";"2006"
"148741";"Frodobaggins06";"0";"inscrit";"1";"2006"
"148745";"RattleandHum";"0";"inscrit";"6339";"2006"
"148746";"24.94.226.254";"1";"anonyme";"2";"2006"
"148747";"DiscClub6";"0";"inscrit";"18";"2006"
"148748";"Cjs2111";"0";"inscrit";"9992";"2006"
"148749";"124.191.141.130";"1";"anonyme";"4";"2006"
"148751";"Guat6";"0";"inscrit";"57963";"2006"
"148753";"68.5.108.15";"1";"anonyme";"196";"2005"
"148754";"69.118.55.204";"1";"anonyme";"2";"2006"
"148755";"68.196.38.54";"1";"anonyme";"8";"2006"
"148760";"24.11.251.66";"1";"anonyme";"20";"2006"
"148762";"209.244.188.202";"1";"anonyme";"22";"2007"
"148763";"84.209.74.27";"1";"anonyme";"11";"2007"
"148765";"216.54.49.74";"1";"anonyme";"310";"2004"
"148766";"Markusanthony";"0";"inscrit";"62";"2007"
"148768";"66.83.126.199";"1";"anonyme";"82";"2006"
"148773";"71.30.50.115";"1";"anonyme";"3";"2007"
"148774";"209.6.208.11";"1";"anonyme";"4";"2005"
"148775";"Dmacw6";"0";"inscrit";"1337";"2006"
"148776";"RitoRevolto";"0";"inscrit";NA;NA
"148778";"74.64.90.7";"1";"anonyme";"1";"2007"
"148779";"199.214.26.24";"1";"anonyme";"6";"2007"
"148782";"166.108.253.11";"1";"anonyme";"238";"2006"
"148784";"Jerry";"0";"admin";"19297";"2006"
"148785";"74.115.42.110";"1";"anonyme";"1";"2007"
"148786";"64.222.81.152";"1";"anonyme";"1";"2007"
"148787";"63.246.176.169";"1";"anonyme";"38";"2007"
"148788";"65.92.205.71";"1";"anonyme";"7";"2007"
"148789";"Jakelover";"0";"inscrit";"3";"2007"
"148790";"Sbrools";"0";"inscrit";"1839";"2005"
"148791";"Oo'horo1";"0";"inscrit";"5";"2007"
"148792";"DRosenbach";"0";"inscrit";"13574";"2005"
"148793";"62.2.52.2";"1";"anonyme";"11";"2006"
"148794";"99.244.13.233";"1";"anonyme";"283";"2007"
"148795";"69.108.90.204";"1";"anonyme";"142";"2007"
"148796";"201.13.95.155";"1";"anonyme";"1";"2007"
"148799";"71.196.40.74";"1";"anonyme";"1";"2007"
"148800";"CamdawgUGA";"0";"inscrit";"127";"2007"
"148802";"24.0.108.236";"1";"anonyme";"101";"2007"
"148803";"Meltygirl";"0";"inscrit";NA;NA
"148805";"68.237.17.122";"1";"anonyme";"70";"2007"
"148807";"75.17.206.21";"1";"anonyme";"1";"2007"
"148808";"193.82.98.7";"1";"anonyme";"380";"2004"
"148813";"Cricket02";"0";"inscrit";"11780";"2006"
"148814";"ConradPino";"0";"inscrit";"6899";"2004"
"148815";"Errorbegane";"0";"inscrit";"5";"2007"
"148816";"162.83.195.11";"1";"anonyme";"7";"2007"
"148817";"213.23.71.82";"1";"anonyme";"2";"2007"
"148818";"Prestonmcconkie";"0";"inscrit";"6002";"2006"
"148819";"Lovok";"0";"inscrit";"216";"2006"
"148820";"Wildhartlivie";"0";"inscrit";"55910";"2006"
"148821";"Ilse@";"0";"inscrit";"13757";"2004"
"148822";"86.138.58.58";"1";"anonyme";"3";"2007"
"148824";"80.108.64.96";"1";"anonyme";"7";"2006"
"148826";"86.40.219.52";"1";"anonyme";"1";"2007"
"148827";"Jilly7777";"0";"inscrit";"10";"2007"
"148828";"Wqiejdnjsx234";"0";"inscrit";"1";"2007"
"148829";"68.207.191.76";"1";"anonyme";"2";"2007"
"148830";"JacWiki";"0";"inscrit";NA;NA
"148832";"LuluoftheLotus-Eaters";"0";"inscrit";NA;NA
"148835";"Daniel";"0";"admin";"51282";"2006"
"148837";"Rocket000";"0";"inscrit";"12661";"2006"
"148840";"194.17.116.195";"1";"anonyme";"424";"2005"
"148841";"71.192.245.53";"1";"anonyme";"4";"2007"
"148880";"Flyingtiger";"0";"inscrit";NA;NA
"148890";"Theed17";"0";"inscrit";NA;NA
"148901";"Vgy7ujm";"0";"inscrit";"5440";"2006"
"148935";"AlSimmons";"0";"inscrit";NA;NA
"148944";"LaPianista";"0";"inscrit";NA;NA
"148962";"PortugueseMano'War";"0";"inscrit";NA;NA
"148969";"AlonsodeMendoza";"0";"inscrit";NA;NA
"148970";"Sturmvogel66";"0";"inscrit";NA;NA
"149029";"Pureromblomanon";"0";"inscrit";"790";"2014"
"149095";"Dirtcharming";"0";"inscrit";"47";"2006"
"149102";"LordDracula";"0";"inscrit";NA;NA
"149127";"ShotandBotched";"0";"inscrit";NA;NA
"149129";"TimLong";"0";"inscrit";NA;NA
"149159";"RockSoldier";"0";"inscrit";NA;NA
"149169";"Tabushidayu";"0";"inscrit";NA;NA
"149188";"Etac";"0";"inscrit";NA;NA
"149199";"-TheGreatOne-";"0";"inscrit";NA;NA
"149200";"24.139.14.29";"1";"anonyme";"1";"2007"
"149201";"JoshLloyd";"0";"inscrit";NA;NA
"149208";"JoshAllain";"0";"inscrit";NA;NA
"149247";"CyrusXIII";"0";"inscrit";NA;NA
"149254";"Jif78";"0";"inscrit";"7";"2007"
"149335";"Killmewhenidie";"0";"inscrit";NA;NA
"149399";"RedSlash";"0";"inscrit";NA;NA
"149460";"Judgesurreal777";"0";"inscrit";"44196";"2006"
"149484";"GerryD";"0";"inscrit";NA;NA
"149505";"DanielCase";"0";"inscrit";NA;NA
"149589";"BryanDerksen";"0";"inscrit";NA;NA
"149601";"WaiHong";"0";"inscrit";NA;NA
"149610";"203.127.116.93";"1";"anonyme";"37";"2007"
"149615";"GoodOlfactory";"0";"inscrit";NA;NA
"149616";"JuliaRossi";"0";"inscrit";NA;NA
"149619";"Aimanabmajid";"0";"inscrit";NA;NA
"149627";"Twohundredpercent";"0";"inscrit";NA;NA
"149634";"JohnBarleycorn'sRevenge";"0";"inscrit";NA;NA
"149636";"Khairulhazim";"0";"inscrit";NA;NA
"149727";"Aldosamulo";"0";"inscrit";NA;NA
"149732";"MuffinWizard";"0";"inscrit";NA;NA
"149768";"CharlesMatthews";"0";"inscrit";NA;NA
"149769";"137.44.1.225";"1";"anonyme";"6";"2004"
"149806";"LuisDantas";"0";"inscrit";NA;NA
"149816";"151.207.240.3";"1";"anonyme";"17";"2004"
"149827";"KingTT";"0";"inscrit";"1976";"2004"
"149846";"VaclavHaisman";"0";"inscrit";NA;NA
"149913";"JitseNiesen";"0";"inscrit";NA;NA
"149947";"Jagged85";"0";"inscrit";NA;NA
"150012";"63.226.28.130";"1";"anonyme";"222";"2005"
"150014";"68.6.222.22";"1";"anonyme";"1";"2006"
"150015";"TheJimmy";"0";"inscrit";"0";"2006"
"150028";"DavidShear";"0";"inscrit";NA;NA
"150032";"Owlbuster";"0";"inscrit";"216";"2006"
"150036";"Harleypeters";"0";"inscrit";NA;NA
"150066";"JulianMendez";"0";"inscrit";"14";"2006"
"150085";"59.161.14.31";"1";"anonyme";"6";"2007"
"150086";"Javepogi";"0";"inscrit";NA;NA
"150099";"199.219.144.53";"1";"anonyme";"438";"2007"
"150107";"24.193.229.20";"1";"anonyme";"2";"2007"
"150121";"OlegAlexandrov";"0";"inscrit";NA;NA
"150123";"AnchorLinkBot";"0";"inscrit";NA;NA
"150164";"Brewsohare";"0";"inscrit";NA;NA
"150178";"BrianGunderson";"0";"inscrit";NA;NA
"150203";"24.184.247.66";"1";"anonyme";"3";"2008"
"150209";"208.84.104.234";"1";"anonyme";"5";"2008"
"150229";"FlavioGuitian";"0";"inscrit";NA;NA
"150296";"AnonymousDissident";"0";"inscrit";NA;NA
"150304";"GlennL";"0";"inscrit";"0";"2006"
"150337";"MohamedMagdy";"0";"inscrit";NA;NA
"150388";"DavidEppstein";"0";"inscrit";NA;NA
"150396";"190.59.241.194";"1";"anonyme";"3";"2010"
"150401";"Dalarocca";"0";"inscrit";"7";"2010"
"150406";"Ozan";"0";"inscrit";NA;NA
"150431";"Salixalba";"0";"inscrit";"0";"2009"
"150590";"Geometryguy";"0";"inscrit";NA;NA
"150611";"67.252.62.206";"1";"anonyme";"2";"2010"
"150875";"Lexein";"0";"inscrit";"17186";"2006"
"150876";"HenningThielemann";"0";"inscrit";"663";"2006"
"150877";"Jowafan";"0";"inscrit";NA;NA
"150885";"BiT";"0";"inscrit";"3955";"2005"
"150886";"70.189.170.229";"1";"anonyme";"1483";"2011"
"150891";"184.8.119.249";"1";"anonyme";"1";"2011"
"150892";"WillGladstone";"0";"inscrit";NA;NA
"150893";"JayEB";"0";"inscrit";"45";"2011"
"150894";"Isheden";"0";"inscrit";"2823";"2008"
"150897";"203.126.140.131";"1";"anonyme";"108";"2011"
"150900";"41.66.237.74";"1";"anonyme";"2";"2012"
"150901";"JonDePlume";"0";"inscrit";"409";"2009"
"150903";"Ijon";"0";"inscrit";"7104";"2003"
"150904";"121.247.231.69";"1";"anonyme";"2";"2012"
"150905";"71.219.213.97";"1";"anonyme";"5";"2012"
"150906";"170.185.220.19";"1";"anonyme";"108";"2007"
"150907";"50.82.218.228";"1";"anonyme";"2";"2012"
"150908";"Ezrdr";"0";"inscrit";"724";"2009"
"150914";"ELApro";"0";"inscrit";"2026";"2004"
"150915";"AndrewKepert";"0";"inscrit";"1364";"2003"
"150919";"27.122.80.156";"1";"anonyme";"1";"2012"
"150920";"Ajsdecepida";"0";"inscrit";"179";"2005"
"150921";"117.193.44.152";"1";"anonyme";"2";"2012"
"150922";"TimZukas";"0";"inscrit";NA;NA
"150925";"Hyacinth";"0";"admin";"159230";"2003"
"150928";"Nttkeane";"0";"inscrit";"3";"2012"
"150929";"118.179.212.10";"1";"anonyme";"117";"2011"
"150930";"184.100.85.147";"1";"anonyme";"1";"2013"
"150931";"Eswasi";"0";"inscrit";"9";"2013"
"150934";"67.6.103.246";"1";"anonyme";"5";"2013"
"150938";"LokiClock";"0";"inscrit";"5726";"2006"
"150939";"117.201.99.194";"1";"anonyme";"6";"2011"
"150941";"67.70.112.108";"1";"anonyme";"1";"2013"
"150942";"207.80.9.249";"1";"anonyme";"45";"2012"
